"pid","brand","season","category","subcategory","subsubcategory","numeric_size","count_size","price","total_sold","total_returned","offline_sales","offline_return","online_sales","online_return","online_percentage","unique_channel_count","SR","SO","introduction_time","introduction_season","first_return","return_rate","yearly_return_rate"
"4fdd7e06d116d6d","TulipTread","Winter","Footwear","Adult","Fancy Feet",1,1,63.57,1,0,0,0,1,0,1,1,5,1,0.832876712328767,3,0,0,0
"47a962ef2792c51","AzureMeat","Winter","Sweaters","Adult","Round-Top",0,4,60.123,1,0,0,0,1,0,1,1,5,1,0.991780821917808,3,0,0,0
"c5135115adb29fb","MetroMaven","Winter","Sweaters","Adult","Waist Wrap",0,4,58.405,23,0,20,0,3,0,0.130434782608696,12,5,2,0.758904109589041,2,0,0,0.0222222222222222
"0adf6d0f1832fce","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.815,20,0,3,0,17,0,0.85,3,5,2,0.326027397260274,1,0,0,0.135135135135135
"afa693c2d3b3b10","EchoStyles","Winter","Trousers","Adult","Lounge Pants",1,6,61.558,3,0,0,0,3,0,1,1,5,1,0.915068493150685,3,0,0,0
"37aeb291d8d03f4","MetroMaven","Winter","Sweaters","Adult","Hood Top",0,1,60.12,1,0,0,0,1,0,1,1,5,1,0.904109589041096,3,0,0,0
"043816773196f08","FrontlineStyles","Winter","Tops","Adult","Quick-Sleeve Top",0,5,42.652,18,0,18,0,0,0,0,8,5,0,0.597260273972603,2,0,0,0
"f3639bd187be55f","PlaidCrafters","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,55.266,2,0,1,0,1,0,0.5,2,5,2,0.263013698630137,1,0,0,0.0909090909090909
"85eb83cb9e7ea1a","UrbanAce","Summer","Tops","Adult","Sporty Short-Sleeve",0,6,52.57,9,0,9,0,0,0,0,2,5,0,0.205479452054795,1,0,0,0.04
"5f7472b50d2213a","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,42.66,5,0,3,0,2,0,0.4,3,5,2,0.29041095890411,1,0,0,0.171428571428571
"a78c2d47dec5418","HarborTrend","Winter","Sweaters","Adult","Seafarer Top",0,4,58.405,5,2,1,0,4,-2,0.8,2,4,2,0.745205479452055,2,0.0383561643835616,0.4,0.444444444444444
"80d3793f0f91097","CityBrief","Summer","Miscellaneous","Adult","Briefs",0,3,37.613,2,0,1,0,1,0,0.5,2,5,2,0.463013698630137,1,0,0,0
"b970b3085a9d54f","RefreshStyles","Winter","Footwear","Adult","Walkers",1,5,61.626,2,0,2,0,0,0,0,2,5,0,0.808219178082192,2,0,0,0.142857142857143
"29a9053d0c6892c","CloudNine","Summer","Footwear","Adult","Walkers",1,7,63.58,18,0,17,0,1,0,0.0555555555555556,7,5,2,0.191780821917808,1,0,0,0.147540983606557
"62475d65b9864b2","SkyWing","Winter","Sweaters","Adult","Warm Top",0,5,53.992,15,0,13,0,2,0,0.133333333333333,11,5,2,0.632876712328767,2,0,0,0.0571428571428571
"2e9b2c6ba661a2b","LunarLuxe","Winter","Sweaters","Adult","Waist Wrap",0,4,59.3,1,0,1,0,0,0,0,1,5,0,0.961643835616438,3,0,0,0
"791a0b4b6d29d83","PlaidCrafters","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,54,4,0,2,0,2,0,0.5,3,5,2,0.273972602739726,1,0,0,0.0555555555555556
"57f2ebd90514a84","PineAndFern","Summer","Sweaters","Adult","Waist Wrap",0,4,53.998,11,3,2,0,9,-3,0.818181818181818,3,4,2,0.172602739726027,1,0.0219178082191781,0.272727272727273,0.133333333333333
"b6fdfded58062b2","PeakStyles","Winter","Button-Ups","Adult","Business Long-Sleeve",1,9,50.972,20,4,0,0,20,-4,1,1,4,1,0.00547945205479452,0,0,0.2,0.189655172413793
"b769e95fd8c850e","OceanSketch Elite","Winter","Button-Ups","Petite","Hip Long-Sleeve",0,5,50.97,30,0,25,0,5,0,0.166666666666667,13,5,2,0.841095890410959,3,0,0,0.06
"e0161a16a4e9d87","DocMan","Winter","Sweaters","Adult","High-Neck",0,5,59.292,6,0,6,0,0,0,0,3,5,0,0.783561643835616,2,0,0,0.153846153846154
"e541b14dfee71a5","DarkHarbor","Summer","Tops","Petite","Sporty Short-Sleeve",0,6,49.127,100,1,96,-1,4,0,0.04,12,4,2,0.249315068493151,1,0.0520547945205479,0.01,0.0520833333333333
"6218cccf389d8e2","EchoStyles","Winter","High-End Items","End Items","Relaxed Long-Sleeve",0,5,60.048,6,0,4,0,2,0,0.333333333333333,2,5,2,0.761643835616438,2,0,0,0.142857142857143
"4462b28b75592b4","MetroMaven","Winter","Sweaters","Adult","High-Neck",0,4,57.44,8,0,8,0,0,0,0,6,5,0,0.726027397260274,2,0,0,0.027027027027027
"1a41014942539ab","MoonWear","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,55.258,1,0,0,0,1,0,1,1,5,1,0.197260273972603,1,0,0,0.1875
"440062caaec603a","BigStone","Summer","Tops","Adult","Sporty Short-Sleeve",1,4,58.315,3,0,3,0,0,0,0,1,5,0,0.347945205479452,1,0,0,0
"410f604d160081c","FlashBack","Winter","Outerwear","Petite","Extended Cover",1,6,62.96,35,6,0,0,35,-6,1,1,4,1,0.00273972602739726,0,0.0136986301369863,0.171428571428571,0.342105263157895
"8862dc1969acfa5","SkyWing","Winter","Tops","Adult","Quick-Sleeve Top",0,5,44.272,5,0,0,0,5,0,1,1,5,1,0.843835616438356,3,0,0,0
"c66ed7427576010","OceanSketch Elite","Summer","Button-Ups","Petite","Hip Long-Sleeve",0,5,50.976,36,2,0,-2,36,0,1,2,4,1,0.304109589041096,1,0.0602739726027397,0.0555555555555556,0.136904761904762
"3b170ebc044e1e7","MeadowMaster","Winter","Sweaters","Adult","Seafarer Top",0,4,60.045,5,0,3,0,2,0,0.4,4,5,2,0.747945205479452,2,0.0219178082191781,0,0.0625
"912f61a2b72275f","ChillCube","Winter","Sweaters","Adult","Waist Wrap",0,3,60.123,3,1,0,0,3,-1,1,1,4,1,0.706849315068493,2,0.0191780821917808,0.333333333333333,0.333333333333333
"fc288047229b26c","LakeStyles","Winter","Miscellaneous","Adult","Top Covers",1,1,45.67,4,1,1,0,3,-1,0.75,2,4,2,0.610958904109589,2,0.00273972602739726,0.25,0.225806451612903
"11be2285775224a","ZenithMan","Summer","Formal Attire","Adult","Formal Set",1,5,76.74,2,0,2,0,0,0,0,1,5,0,0.178082191780822,1,0,0,0.3125
"342ca44d285093b","GeoStyles","Summer","Miscellaneous","Adult","Sleek Belt",1,1,50.99,3,0,3,0,0,0,0,2,5,0,0.178082191780822,1,0,0,0
"efca77afe9c8449","SkyWing","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,5,50.98,55,2,45,-1,10,-1,0.181818181818182,15,4,2,0.783561643835616,2,0.0547945205479452,0.0363636363636364,0.0740740740740741
"5659fc5367a7a01","ChillCube","Winter","Tops","Adult","Extended-Sleeve Top",0,3,60.12,2,0,2,0,0,0,0,1,5,0,0.849315068493151,3,0,0,0
"3925a8f726cd771","SkyWing","Winter","Tops","Adult","Quick-Sleeve Top",0,5,44.258,8,1,2,0,6,-1,0.75,2,4,2,0.641095890410959,2,0.0602739726027397,0.125,0.142857142857143
"4f294050904b91c","RhythmWear","Summer","Tops","Adult","Quick-Sleeve Top",0,4,50.815,1,0,1,0,0,0,0,1,5,0,0.350684931506849,1,0,0,0.2
"c27412ce7bf1363","FuelThreads","Winter","Trousers","Adult","Blue Threads",1,12,60.126,4,0,3,0,1,0,0.25,2,5,2,0.838356164383562,3,0,0,0.166666666666667
"88e4b133f6d243a","SkyWing","Summer","Trousers","Adult","Island Shorts",1,9,52.58,36,1,30,0,6,-1,0.166666666666667,13,4,2,0.345205479452055,1,0.0547945205479452,0.0277777777777778,0.0497237569060773
"c8c26b7117f19c4","DocMan","Winter","Sweaters","Adult","High-Neck",0,5,59.296,6,0,6,0,0,0,0,3,5,0,0.720547945205479,2,0,0,0.0588235294117647
"a584bac4e0e79c8","FuelThreads","Summer","Trousers","Adult","Blue Threads",1,19,60.898,8,2,1,0,7,-2,0.875,2,4,2,0.00273972602739726,0,0.0219178082191781,0.25,0.283582089552239
"18443dbdbaebb51","DocMan","Summer","Button-Ups","Adult","Business Long-Sleeve",1,8,52.58,6,2,1,-1,5,-1,0.833333333333333,2,4,2,0.0986301369863014,0,0.0328767123287671,0.333333333333333,0.189189189189189
"3423dac66b767b3","SkyWing","Summer","Outerwear","Adult","Light Outer",0,5,64.72,16,1,9,0,7,-1,0.4375,7,4,2,0.16986301369863,1,0.0575342465753425,0.0625,0.21875
"b455609b7812156","CanvasCraft","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,1,53.99,1,0,0,0,1,0,1,1,5,1,0.69041095890411,2,0,0,0
"2330926f1828d6f","ZenithMan","Winter","Sweaters","Adult","Waist Wrap",0,3,62.317,2,0,1,0,1,0,0.5,2,5,2,0.547945205479452,2,0,0,0
"a8579a099193f00","SkyWing","Summer","Button-Ups","Adult","Relaxed Short-Sleeve",0,2,52.585,2,1,0,0,2,-1,1,1,4,1,0.235616438356164,1,0.0328767123287671,0.5,0.333333333333333
"bf6ae371b3ce327","VisionMakers","Summer","Sweaters","Adult","Seafarer Top",0,4,64.165,1,0,1,0,0,0,0,1,5,0,0.254794520547945,1,0,0,0
"c5507d12b26f05b","CanvasCraft","Winter","Button-Ups","Adult","Relaxed Long-Sleeve",0,4,53.992,9,1,9,-1,0,0,0,3,4,0,0.668493150684932,2,0.073972602739726,0.111111111111111,0.0416666666666667
"455943b00d1ba00","BlueRidge","Summer","Tops","Adult","Quick-Sleeve Top",0,5,50.974,8,2,5,0,3,-2,0.375,4,4,2,0.252054794520548,1,0.0246575342465753,0.25,0.19047619047619
"63158ef676bbd2d","SkyWing","Winter","Outerwear","Adult","Puff Jacket",0,4,66.26,5,1,3,0,2,-1,0.4,4,4,2,0.654794520547945,2,0.0712328767123288,0.2,0.192307692307692
"b24adf1eb3ac3c8","IslandLife","Summer","Trousers","Adult","Water Shorts",0,5,40.806,42,1,33,-1,9,0,0.214285714285714,7,4,2,0.501369863013699,2,0.0493150684931507,0.0238095238095238,0.08
"774013dc0ff6d74","UrbanAce","Winter","Sweaters","Adult","Waist Wrap",0,4,60.125,1,0,1,0,0,0,0,1,5,0,0.942465753424658,3,0,0,0
"ae2d6f79d0f40dc","OceanSketch Elite","Summer","Button-Ups","Petite","Hip Long-Sleeve",0,5,50.976,36,6,0,-1,36,-5,1,2,4,1,0.304109589041096,1,0.0356164383561644,0.166666666666667,0.157258064516129
"95fef958a8c6769","BlueRidge","Winter","Tops","Adult","Quick-Sleeve Top",0,5,49.122,6,0,3,0,3,0,0.5,3,5,2,0.317808219178082,1,0,0,0.166666666666667
"67ba9797c51f5fa","CanvasCraft","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.084,18,0,10,0,8,0,0.444444444444444,5,5,2,0.194520547945205,1,0,0,0.116883116883117
"3debb10a925f63a","SkyWing","Summer","Sweaters","Adult","Warm Top",0,5,56.398,14,0,11,0,3,0,0.214285714285714,9,5,2,0.175342465753425,1,0,0,0.0714285714285714
"483217f64be50cc","SkyWing","Winter","Sweaters","Adult","Waist Wrap",0,6,57.448,6,0,0,0,6,0,1,1,5,1,0.780821917808219,2,0,0,0.166666666666667
"b3e53050bab6221","EchoStyles","Winter","High-End Items","End Items","Warm Top",0,4,55.138,1,0,0,0,1,0,1,1,5,1,0.742465753424657,2,0,0,0.333333333333333
"2d8e126aa936b27","Skyward","Winter","Footwear","Adult","Chill Steps",1,6,63.58,3,1,1,0,2,-1,0.666666666666667,2,4,2,0.906849315068493,3,0.0219178082191781,0.333333333333333,0.333333333333333
"239b24905585ef6","CanvasCraft","Winter","Sweaters","Adult","Round-Top",0,2,55.25,2,1,0,0,2,-1,1,1,4,1,0.854794520547945,3,0.0246575342465753,0.5,0.333333333333333
"9cb62b2687d0f5f","PineAndFern","Summer","Tops","Adult","Quick-Sleeve Top",0,4,42.663,7,0,3,0,4,0,0.571428571428571,2,5,2,0.175342465753425,1,0,0,0.275862068965517
"4d403b3a19b14c2","MeadowMaster","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,57.345,6,0,4,0,2,0,0.333333333333333,3,5,2,0.232876712328767,1,0,0,0.0789473684210526
"0da4e310d84c7a1","TulipTread","Winter","Footwear","Adult","High-Cuts",1,8,65.768,4,0,2,0,2,0,0.5,2,5,2,0.827397260273973,3,0,0,0
"4d1aac97a82d7c1","SkyWing","Summer","Trousers","Adult","Utility Pants",1,14,57.449,27,1,23,0,4,-1,0.148148148148148,11,4,2,0.167123287671233,1,0.063013698630137,0.037037037037037,0.0875912408759124
"ece401ce3d14871","CanvasCraft","Winter","Sweaters","Adult","High-Neck",0,1,58.41,1,1,0,0,1,-1,1,1,3,1,0.745205479452055,2,0.0273972602739726,1,0.5
"2aca7261041db31","CanvasCraft","Summer","Trousers","Adult","Mini Pants",1,7,52.58,10,1,9,0,1,-1,0.1,7,4,2,0.336986301369863,1,0.063013698630137,0.1,0.0495049504950495
"fffeb97913eb3d2","LookSee","Winter","Footwear","Adult","Walkers",1,7,56.94,2,1,0,0,2,-1,1,1,4,1,0.202739726027397,1,0.0602739726027397,0.5,0.181818181818182
"4294c0963fa34cf","BlueRiver Co.","Winter","Blazers","Petite","Formal Jacket",1,6,70.292,4,1,0,0,4,-1,1,1,4,1,0.0136986301369863,0,0.010958904109589,0.25,0.0388349514563107
"ccb53679b5021ec","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,1,53.99,1,0,0,0,1,0,1,1,5,1,0.202739726027397,1,0,0,0
"78ced6b5cdc9ca2","CanvasCraft","Summer","Tops","Adult","Sporty Short-Sleeve",0,6,50.087,21,2,19,-2,2,0,0.0952380952380952,10,4,2,0.227397260273973,1,0.0136986301369863,0.0952380952380952,0.0666666666666667
"6b54d3f57ffa6ef","BlueRidge","Summer","Trousers","Adult","Utility Pants",1,1,60.13,2,0,2,0,0,0,0,1,5,0,0.271232876712329,1,0,0,0
"5f5a52eebfd37d8","EchoStyles","Summer","Trousers","Adult","Business Bottoms",1,12,59.214,4,0,4,0,0,0,0,2,5,0,0.205479452054795,1,0,0,0.185185185185185
"40e74ac0b955b72","AzureMeat","Winter","Sweaters","Adult","Seafarer Top",0,4,57.442,3,0,0,0,3,0,1,1,5,1,0.953424657534247,3,0,0,0
"b5ec53449ad0bdf","CanvasCraft","Winter","Sweaters","Adult","Seafarer Top",0,7,55.256,39,1,22,0,17,-1,0.435897435897436,10,4,2,0.821917808219178,2,0.0684931506849315,0.0256410256410256,0.172413793103448
"d3b74b05e1bf496","CanvasCraft","Winter","Sweaters","Adult","Plunge Top",0,1,56.4,2,0,0,0,2,0,1,1,5,1,0.863013698630137,3,0,0,0
"099a4b4ff0fa4ab","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,1,53.98,1,0,0,0,1,0,1,1,5,1,0.342465753424658,1,0,0,0
"0f1c000c3fb1782","BlueRiver Co.","Summer","Blazers","Petite","Formal Jacket",1,5,73.31,1,0,1,0,0,0,0,1,5,0,0.0794520547945206,0,0,0,0.2
"27546fb3bbf38cc","BertWear","Summer","Miscellaneous","Adult","Waist Hold",1,3,45.68,1,0,0,0,1,0,1,1,5,1,0.284931506849315,1,0,0,0
"f95a89643d815a9","MetroMaven","Winter","Outerwear","Adult","Core Warmer",0,3,65.25,1,0,1,0,0,0,0,1,5,0,0.789041095890411,2,0,0,0
"ea042469c3ebbfd","MeadowMaster","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,57.35,2,0,2,0,0,0,0,2,5,0,0.312328767123288,1,0,0,0.177777777777778
"92c5eff1e766c69","AzureMeat","Winter","Sweaters","Adult","Warm Top",0,4,55.25,2,0,0,0,2,0,1,1,5,1,0.717808219178082,2,0,0,0
"b5cc2194619572c","BuilderStyles","Summer","High-End Items","End Items","Lounge Pants",1,5,62.312,1,0,0,0,1,0,1,1,5,1,0.0575342465753425,0,0,0,0.1
"88e5eefe12f7eb3","CanvasCraft","Winter","Sweaters","Adult","Round-Top",0,6,55.252,6,1,5,0,1,-1,0.166666666666667,5,4,2,0.638356164383562,2,0.0575342465753425,0.166666666666667,0.025
"9c8f13d79406d42","DocMan","Summer","Button-Ups","Adult","Business Long-Sleeve",1,3,55.263,1,1,0,0,1,-1,1,1,3,1,0.145205479452055,0,0.0410958904109589,1,0.5
"25cf3f2de0d18fa","PlaidCrafters","Winter","Sweaters","Adult","Seafarer Top",0,5,60.126,3,0,3,0,0,0,0,2,5,0,0.824657534246575,3,0,0,0
"d75b4dbb4af1cb7","FrontlineStyles","Winter","Sweaters","Adult","Seafarer Top",0,5,58.416,5,1,2,0,3,-1,0.6,2,4,2,0.767123287671233,2,0.0493150684931507,0.2,0.272727272727273
"6e3a1d15ef89445","SoftTrend","Winter","High-End Items","End Items","Round-Top",0,4,60.123,3,1,2,0,1,-1,0.333333333333333,2,4,2,0.835616438356164,3,0.0356164383561644,0.333333333333333,0.25
"5ded9888f8d9cb2","GeoStyles","Summer","Footwear","Adult","Fancy Feet",1,5,62.314,5,1,2,0,3,-1,0.6,3,4,2,0.175342465753425,1,0.0246575342465753,0.2,0.234042553191489
"7d746d1e66c2608","SnowPeak","Winter","Outerwear","Adult","Cold Shield",0,4,78.598,5,1,2,0,3,-1,0.6,3,4,2,0.73972602739726,2,0.0602739726027397,0.2,0.117647058823529
"1d006c5d822d8b8","RhythmWear","Summer","Outerwear","Adult","Light Outer",0,3,65.26,2,0,2,0,0,0,0,1,5,0,0.243835616438356,1,0,0,0
"371f0d18d0c5e2b","ZenithMan","Winter","Footwear","Adult","Walkers",1,6,61.63,3,0,2,0,1,0,0.333333333333333,2,5,2,0.789041095890411,2,0,0,0.0714285714285714
"38153029e99537a","CanvasCraft","Winter","Sweaters","Adult","High-Neck",0,1,60.13,1,0,0,0,1,0,1,1,5,1,0.86027397260274,3,0,0,0
"b9ce133d0cbad47","StreamStride","Winter","Footwear","Adult","Walkers",1,7,65.766,2,0,2,0,0,0,0,1,5,0,0.583561643835616,2,0,0,0.2
"ef43a3935452daf","ZenithMan","Winter","Footwear","Adult","Walkers",1,6,65.257,4,0,2,0,2,0,0.5,3,5,2,0.884931506849315,3,0,0,0
"9bc83ce12bfcc87","PureDenim","Summer","Tops","Adult","Quick-Sleeve Top",0,4,44.237,2,1,0,0,2,-1,1,1,4,1,0.238356164383562,1,0.0657534246575342,0.5,0.444444444444444
"a1323545cfeff3a","DocMan","Winter","Miscellaneous","Adult","Neck Wrap",1,1,53.99,5,0,5,0,0,0,0,5,5,0,0.83013698630137,3,0,0,0
"b39d444b6772642","SkyWing","Winter","Sweaters","Adult","Seafarer Top",0,5,57.448,22,0,19,0,3,0,0.136363636363636,12,5,2,0.687671232876712,2,0.0602739726027397,0,0.108571428571429
"77fd470eb67f666","SkyWing","Summer","Miscellaneous","Adult","Top Covers",1,1,42.63,1,0,0,0,1,0,1,1,5,1,0.610958904109589,2,0,0,0
"f6346ae040b1218","SkyWing","Summer","Tops","Adult","Quick-Sleeve Top",0,4,40.815,6,0,0,0,6,0,1,1,5,1,0.594520547945205,2,0,0,0.142857142857143
"a35c3d12f822618","Blend&Woven","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.974,20,0,20,0,0,0,0,8,5,0,0.29041095890411,1,0,0,0.0411764705882353
"9355c23c65530c1","OceanSketch Elite","Winter","Button-Ups","Petite","Hip Long-Sleeve",0,5,50.976,76,1,59,0,17,-1,0.223684210526316,17,4,2,0.594520547945205,2,0.0520547945205479,0.0131578947368421,0.0680272108843537
"ff7942ee1932fcc","BlueRiver Co.","Winter","Trousers","Petite","Mixable Bottoms",1,5,60.126,5,4,2,-1,3,-3,0.6,3,4,2,0.0547945205479452,0,0.0301369863013699,0.8,0.116279069767442
"446c0a1c9c24e41","OliveSlate","Summer","Button-Ups","Adult","Business Long-Sleeve",1,7,55.256,2,0,2,0,0,0,0,1,5,0,0.232876712328767,1,0,0,0
"d997ce8b2a22f11","UrbanAce","Winter","Tops","Adult","Quick-Sleeve Top",0,4,50.968,6,0,1,0,5,0,0.833333333333333,2,5,2,0.405479452054795,1,0,0,0.235294117647059
"09f3b8f3a039c58","UrbanAce","Summer","Outerwear","Adult","Light Outer",0,4,62.96,3,0,0,0,3,0,1,1,5,1,0.136986301369863,0,0,0,0.25
"cba1e37389187a5","CanvasCraft","Summer","Tops","Adult","Quick-Sleeve Top",0,5,44.252,5,1,0,0,5,-1,1,1,4,1,0.312328767123288,1,0.0712328767123288,0.2,0.111111111111111
"e901b6555a647f9","DocMan","Summer","Miscellaneous","Adult","Tie-Up",1,1,40.83,5,0,4,0,1,0,0.2,5,5,2,0.564383561643836,2,0,0,0.0588235294117647
"7abe7277fe2ceb9","CanvasCraft","Summer","Sweaters","Adult","Plunge Top",0,1,55.26,1,0,0,0,1,0,1,1,5,1,0.208219178082192,1,0,0,0
"ed8b9b67db45f00","CanvasCraft","Summer","Sweaters","Adult","Round-Top",0,1,55.26,1,0,0,0,1,0,1,1,5,1,0.202739726027397,1,0,0,0
"579e67dfc9ccf92","MeadowMaster","Summer","Tops","Adult","Quick-Sleeve Top",0,4,52.428,13,1,9,0,4,-1,0.307692307692308,7,4,2,0.347945205479452,1,0.0547945205479452,0.0769230769230769,0.175
"9f5b321fdfc6f6c","MetroMaven","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,52.572,17,1,13,0,4,-1,0.235294117647059,8,4,2,0.279452054794521,1,0.0465753424657534,0.0588235294117647,0.0545454545454545
"1b8177adb305763","PineAndFern","Summer","Sweaters","Adult","Warm Top",0,4,50.97,1,0,0,0,1,0,1,1,5,1,0.0273972602739726,0,0,0,0
"2268f42e8aeaeb8","DocMan","Summer","Button-Ups","Adult","Business Long-Sleeve",1,7,53.991,5,0,5,0,0,0,0,3,5,0,0.172602739726027,1,0,0,0.163265306122449
"fb1d2297ffeb469","SoftTrend","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,58.402,7,0,6,0,1,0,0.142857142857143,4,5,2,0.241095890410959,1,0,0,0.08
"02f3037bbf6bc12","DocMan","Winter","Sweaters","Adult","High-Neck",0,5,57.444,2,0,2,0,0,0,0,2,5,0,0.632876712328767,2,0,0,0.0357142857142857
"42dd48a875fd9ff","MetroMaven","Winter","Sweaters","Adult","Warm Top",0,4,57.44,7,0,5,0,2,0,0.285714285714286,5,5,2,0.865753424657534,3,0,0,0
"fb21229770f0cf5","ZenithMan","Winter","Tops","Adult","Sporty Short-Sleeve",0,4,52.582,13,0,11,0,2,0,0.153846153846154,3,5,2,0.386301369863014,1,0,0,0.0476190476190476
"a9f09c6cb5ada7c","CloudNine","Winter","Footwear","Adult","Walkers",1,7,64.161,5,2,2,0,3,-2,0.6,2,4,2,0.572602739726027,2,0.0520547945205479,0.4,0.285714285714286
"62e0e883fa6a516","CanvasCraft","Winter","Trousers","Adult","Utility Pants",1,1,56.4,1,1,0,0,1,-1,1,1,3,1,0.764383561643836,2,0.0191780821917808,1,1
"f71c9c2525285a3","OliveSlate","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.974,8,1,3,0,5,-1,0.625,3,4,2,0.241095890410959,1,0.073972602739726,0.125,0.133333333333333
"c7f987a1792cb97","MetroMaven","Winter","Outerwear","Adult","Core Warmer",0,3,65.25,1,0,1,0,0,0,0,1,5,0,0.904109589041096,3,0,0,0
"a93dd86159a08bc","BuilderStyles","Winter","Trousers","Adult","Lounge Pants",1,6,61.975,11,2,0,0,11,-2,1,1,4,1,0,0,0.00821917808219178,0.181818181818182,0.0952380952380952
"c12ab717a0ef6a1","CanvasCraft","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,1,53.99,1,0,0,0,1,0,1,1,5,1,0.410958904109589,1,0,0,0
"dec4620a41eb409","CanvasCraft","Summer","Sweaters","Adult","Waist Wrap",0,1,57.45,1,0,0,0,1,0,1,1,5,1,0.457534246575342,1,0,0,0
"e24ae05ae928b34","DocMan","Summer","Button-Ups","Adult","Business Long-Sleeve",1,1,57.44,1,0,0,0,1,0,1,1,5,1,0.156164383561644,0,0,0,0
"6d816866466c02a","OliveSlate","Summer","Sweaters","Adult","Round-Top",0,4,58.405,2,0,2,0,0,0,0,2,5,0,0.213698630136986,1,0,0,0
"9dca4ae5072439b","SpeedThreads","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,52.584,4,0,4,0,0,0,0,2,5,0,0.328767123287671,1,0,0,0
"defb3058ff511d0","PeakStyles","Summer","Button-Ups","Adult","Business Long-Sleeve",1,1,50.95,1,0,1,0,0,0,0,1,5,0,0.301369863013699,1,0,0,0
"d7a17f3e01c36ae","OliveSlate","Summer","Sweaters","Adult","Waist Wrap",0,4,58.405,3,1,1,0,2,-1,0.666666666666667,2,4,2,0.224657534246575,1,0.0191780821917808,0.333333333333333,0.1875
"9ded609121a2102","PlaidCrafters","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,52.584,6,0,3,0,3,0,0.5,3,5,2,0.243835616438356,1,0,0,0.0357142857142857
"c46b211cbf330b4","VisionMakers","Winter","High-End Items","End Items","High-Neck",1,4,64.72,2,0,2,0,0,0,0,1,5,0,0.693150684931507,2,0,0,0
"b2d71ca1ad80b7b","CanvasCraft","Winter","Miscellaneous","Adult","Neck Wrap",1,1,49.12,1,0,0,0,1,0,1,1,5,1,0.76986301369863,2,0,0,0
"e5c9e1825ebf381","SkyWing","Summer","Tops","Adult","Sporty Short-Sleeve",0,5,50.976,70,1,46,0,24,-1,0.342857142857143,16,4,2,0.326027397260274,1,0.0301369863013699,0.0142857142857143,0.0652680652680653
"46fbcae023fe3b1","MetroMaven","Summer","Sweaters","Adult","Warm Top",0,3,57.353,2,0,1,0,1,0,0.5,2,5,2,0.235616438356164,1,0,0,0
"9fd4517227e67a3","MetroMaven","Winter","Tops","Adult","Quick-Sleeve Top",0,4,44.235,41,1,31,0,10,-1,0.24390243902439,9,4,2,0.484931506849315,1,0.0520547945205479,0.024390243902439,0.0461538461538462
"f890502cca7a7a3","FuelThreads","Summer","Trousers","Adult","Blue Threads",1,12,61.978,1,0,0,0,1,0,1,1,5,1,0.175342465753425,1,0,0,0
"862a1157a6b13b9","MoonWear","Summer","Button-Ups","Adult","Relaxed Long-Sleeve",0,4,55.252,2,1,0,0,2,-1,1,1,4,1,0.413698630136986,1,0.0246575342465753,0.5,0.5
"0a8f29a8004ee0b","SkyWing","Summer","Sweaters","Adult","Warm Top",0,6,50.978,21,3,1,0,20,-3,0.952380952380952,2,4,2,0.128767123287671,0,0.0356164383561644,0.142857142857143,0.146067415730337
"5fb764e8ac7d1b2","SkyWing","Winter","Tops","Adult","Extended-Sleeve Top",0,1,49.13,1,0,0,0,1,0,1,1,5,1,0.895890410958904,3,0,0,0
"6d7c636228a8170","SnowPeak","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,53.862,3,1,1,0,2,-1,0.666666666666667,2,4,2,0.287671232876712,1,0.0684931506849315,0.333333333333333,0.142857142857143
"1257481149d19e7","PineAndFern","Summer","Trousers","Adult","Water Shorts",0,4,45.685,2,0,2,0,0,0,0,2,5,0,0.183561643835616,1,0,0,0.1
"cfe3c591f0b358e","AzureWorks","Winter","Sweaters","Adult","Waist Wrap",0,4,58.41,8,0,8,0,0,0,0,6,5,0,0.704109589041096,2,0,0,0.0384615384615385
"8fe50923dad4f28","PedalPrime","Winter","Footwear","Adult","Walkers",1,7,58.86,11,0,9,0,2,0,0.181818181818182,7,5,2,0.668493150684932,2,0,0,0.0545454545454545
"d6584d39bcfcf48","ChillCube","Summer","Tops","Adult","Sporty Short-Sleeve",0,4,61.625,1,0,1,0,0,0,0,1,5,0,0.523287671232877,2,0,0,0
