"channel","date_id","pid","net_sales_amount"
"CH//AntwerpOutlet",20220927,"7c85c2ceb6df7bd",1
"CH//Franchise_NL",20220927,"7c85c2ceb6df7bd",1
"CH//AntwerpOutlet",20220929,"7c85c2ceb6df7bd",1
"CH//LiegeHub",20221012,"7c85c2ceb6df7bd",1
"CH//Franchise_NL",NA,"7c85c2ceb6df7bd",1
"CH//Online",20220524,"7c8a85550465a05",1
"CH//BrusselsMart",20220526,"7c8a85550465a05",1
"CH//BrusselsMart",20220604,"7c8a85550465a05",1
"CH//Online",20220613,"7c8a85550465a05",1
"CH//Online",20220620,"7c8a85550465a05",-1
"CH//AntwerpOutlet",20211120,"7c97ad85c37cd10",1
"CH//LeuvenStyles",20220925,"7c98c2bb1948fca",1
"CH//AntwerpOutlet",20220925,"7c98c2bb1948fca",1
"CH//CharleroiDepot",20220930,"7c98c2bb1948fca",1
"CH//HasseltFashions",20221006,"7c98c2bb1948fca",1
"CH//TournaiShop",20221008,"7c98c2bb1948fca",1
"CH//AntwerpOutlet",20221014,"7c98c2bb1948fca",1
"CH//MechelenCenter",20221015,"7c98c2bb1948fca",1
"CH//MechelenCenter",20221022,"7c98c2bb1948fca",1
"CH//AntwerpOutlet",20221023,"7c98c2bb1948fca",1
"CH//Franchise_NL",20230901,"7c9a59b866c1942",1
"CH//amazon.com",20230902,"7c9a59b866c1942",1
"CH//Franchise_NL",20230906,"7c9a59b866c1942",1
"CH//LiegeHub",20211029,"7c9a9594c8e13ca",1
"CH//LiegeHub",20211101,"7c9a9594c8e13ca",1
"CH//HasseltFashions",20211103,"7c9a9594c8e13ca",1
"CH//LeuvenStyles",20211105,"7c9a9594c8e13ca",1
"CH//LeuvenStyles",20211106,"7c9a9594c8e13ca",-1
"CH//KortrijkShowroom",20211113,"7c9a9594c8e13ca",1
"CH//KortrijkShowroom",20211113,"7c9a9594c8e13ca",1
"CH//AntwerpOutlet",20211114,"7c9a9594c8e13ca",1
"CH//HasseltFashions",20211125,"7c9a9594c8e13ca",1
"CH//Franchise_NL",20221111,"7c9e60d01032987",1
"CH//Franchise_NL",20221120,"7c9e60d01032987",-1
"CH//Franchise_NL",20221202,"7c9e60d01032987",1
"CH//AntwerpOutlet",20221202,"7c9e60d01032987",1
"CH//AntwerpOutlet",20221208,"7c9e60d01032987",1
"CH//AntwerpOutlet",20211120,"7caa2b7bb1f5d6b",1
"CH//GhentBoutique",20211208,"7caa2b7bb1f5d6b",1
"CH//AntwerpOutlet",20221206,"7cb01b0871873a8",1
"CH//AntwerpOutlet",20221223,"7cb01b0871873a8",1
"CH//AntwerpOutlet",20221231,"7cb01b0871873a8",1
"CH//AalstEmporium",20221001,"7cdb3b0ecaff2ba",1
"CH//BruggeSquare",20221006,"7cdb3b0ecaff2ba",1
"CH//MechelenCenter",20221008,"7cdb3b0ecaff2ba",1
"CH//BrusselsMart",20221009,"7cdb3b0ecaff2ba",1
"CH//MechelenCenter",20221009,"7cdb3b0ecaff2ba",1
"CH//BruggeSquare",20221009,"7cdb3b0ecaff2ba",1
"CH//AalstEmporium",20221013,"7cdb3b0ecaff2ba",1
"CH//BrusselsMart",20221022,"7cdb3b0ecaff2ba",1
"CH//BrusselsMart",20221022,"7cdb3b0ecaff2ba",1
"CH//AntwerpOutlet",20221025,"7cdb3b0ecaff2ba",1
"CH//MechelenCenter",20221029,"7cdb3b0ecaff2ba",1
"CH//AntwerpOutlet",20220220,"7cdcebf99b1a993",1
"CH//BruggeSquare",20220226,"7cdcebf99b1a993",1
"CH//AntwerpOutlet",20220311,"7cdcebf99b1a993",1
"CH//AntwerpOutlet",20220211,"7ce9806d02eb7db",1
"CH//AntwerpOutlet",20220211,"7ceadd34018c4c8",1
"CH//AntwerpOutlet",20220306,"7ceadd34018c4c8",1
"CH//Franchise_NL",20221230,"7cfd9d25ad519d8",0
"CH//Franchise_NL",20221230,"7cfd9d25ad519d8",0
"CH//Franchise_NL",20230112,"7cfd9d25ad519d8",0
"CH//Franchise_NL",20230112,"7cfd9d25ad519d8",0
"CH//NamurPoint",20220303,"7cfdc2fa7291e61",1
"CH//NamurPoint",20220304,"7cfdc2fa7291e61",1
"CH//NamurPoint",20220305,"7cfdc2fa7291e61",1
"CH//Online",20220311,"7cfdc2fa7291e61",1
"CH//NamurPoint",20220329,"7cfdc2fa7291e61",1
"CH//Online",20220506,"7cfddc3f90c4427",1
"CH//NamurPoint",20220518,"7cfddc3f90c4427",1
"CH//Online",20220519,"7cfddc3f90c4427",1
"CH//NamurPoint",20220521,"7cfddc3f90c4427",1
"CH//Online",20220522,"7cfddc3f90c4427",1
"CH//GhentBoutique",20220522,"7cfddc3f90c4427",1
"CH//Online",20220529,"7cfddc3f90c4427",1
"CH//Online",20220313,"7d03b8cca0bd546",1
"CH//Online",20220615,"7d04e0bd736616c",1
"CH//AntwerpOutlet",20220623,"7d04e0bd736616c",1
"CH//AntwerpOutlet",20220626,"7d04e0bd736616c",1
"CH//Online",20220626,"7d04e0bd736616c",-1
"CH//Online",NA,"7d10be170722a1a",1
NA,20220318,"7d10be170722a1a",3
"CH//Online",20220403,"7d10be170722a1a",-3
"CH//BrusselsMart",20220520,"7d1c508f9f8d2e3",1
"CH//BrusselsMart",20220526,"7d1c508f9f8d2e3",1
"CH//BruggeSquare",20220526,"7d1c508f9f8d2e3",1
"CH//LiegeHub",20220526,"7d1c508f9f8d2e3",1
"CH//MechelenCenter",20220526,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220527,"7d1c508f9f8d2e3",1
"CH//NamurPoint",20220528,"7d1c508f9f8d2e3",1
"CH//NamurPoint",20220530,"7d1c508f9f8d2e3",1
"CH//GenkGallery",20220530,"7d1c508f9f8d2e3",1
"CH//Online",20220530,"7d1c508f9f8d2e3",1
"CH//HasseltFashions",20220531,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220531,"7d1c508f9f8d2e3",1
"CH//AntwerpOutlet",20220531,"7d1c508f9f8d2e3",1
"CH//AntwerpOutlet",20220601,"7d1c508f9f8d2e3",1
"CH//HasseltFashions",20220601,"7d1c508f9f8d2e3",1
"CH//GhentBoutique",20220601,"7d1c508f9f8d2e3",3
"CH//HasseltFashions",20220601,"7d1c508f9f8d2e3",-1
"CH//CharleroiDepot",20220601,"7d1c508f9f8d2e3",1
"CH//AntwerpOutlet",20220601,"7d1c508f9f8d2e3",1
"CH//GhentBoutique",20220601,"7d1c508f9f8d2e3",NA
"CH//Online",20220602,"7d1c508f9f8d2e3",1
"CH//NamurPoint",20220602,"7d1c508f9f8d2e3",1
"CH//Online",20220602,"7d1c508f9f8d2e3",1
"CH//AalstEmporium",20220603,"7d1c508f9f8d2e3",1
"CH//HasseltFashions",20220603,"7d1c508f9f8d2e3",1
"CH//MechelenCenter",NA,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220607,"7d1c508f9f8d2e3",1
"CH//LiegeHub",20220607,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220607,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220608,"7d1c508f9f8d2e3",-1
"CH//NamurPoint",20220609,"7d1c508f9f8d2e3",-1
"CH//BrusselsMart",20220610,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220611,"7d1c508f9f8d2e3",-1
"CH//BrusselsMart",20220611,"7d1c508f9f8d2e3",1
"CH//Online",20220611,"7d1c508f9f8d2e3",NA
"CH//NamurPoint",20220612,"7d1c508f9f8d2e3",1
"CH//AntwerpOutlet",20220612,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220615,"7d1c508f9f8d2e3",1
"CH//BrusselsMart",20220615,"7d1c508f9f8d2e3",1
"CH//CharleroiDepot",20220616,"7d1c508f9f8d2e3",1
"CH//Online",20220616,"7d1c508f9f8d2e3",-1
"CH//AntwerpOutlet",20220213,"7d1e2698b74bab0",1
"CH//AntwerpOutlet",20220215,"7d1e2698b74bab0",1
"CH//",20220226,"7d1e2698b74bab0",1
"CH//NamurPoint",20220820,"7d1f3622b8ff387",1
"CH//",20220224,"7d231e8bd287c31",1
"CH//",20220224,"7d231e8bd287c31",1
"CH//",20220224,"7d231e8bd287c31",1
"CH//",20220224,"7d231e8bd287c31",1
NA,20220224,"7d231e8bd287c31",1
"CH//HasseltFashions",20220227,"7d231e8bd287c31",1
"CH//MechelenCenter",20220227,"7d231e8bd287c31",1
"CH//Online",20220301,"7d231e8bd287c31",1
"CH//",20220302,"7d231e8bd287c31",1
"CH//",20220302,"7d231e8bd287c31",1
"CH//",20220302,"7d231e8bd287c31",1
"CH//",20220302,"7d231e8bd287c31",1
"CH//",20220302,"7d231e8bd287c31",1
"CH//",20220309,"7d231e8bd287c31",1
"CH//",20220309,"7d231e8bd287c31",1
"CH//",20220309,"7d231e8bd287c31",1
"CH//",20220309,"7d231e8bd287c31",1
"CH//",20220309,"7d231e8bd287c31",1
"CH//LeuvenStyles",20220310,"7d231e8bd287c31",1
"CH//MonsPlaza",20220311,"7d231e8bd287c31",1
"CH//BruggeSquare",20220311,"7d231e8bd287c31",1
"CH//NamurPoint",20220312,"7d231e8bd287c31",1
"CH//Online",20220316,"7d231e8bd287c31",-1
"CH//NamurPoint",20220321,"7d231e8bd287c31",1
"CH//",20220507,"7d350278b192876",1
"CH//BrusselsMart",20220513,"7d350278b192876",1
"CH//AntwerpOutlet",20220603,"7d350278b192876",1
"CH//amazon.com",20210305,"7d4585abcd72a06",1
"CH//amazon.com",20210307,"7d4585abcd72a06",2
"CH//Online",20210307,"7d4585abcd72a06",1
"CH//amazon.com",20210308,"7d4585abcd72a06",2
"CH//amazon.com",20210311,"7d4585abcd72a06",2
"CH//amazon.com",20210313,"7d4585abcd72a06",1
"CH//amazon.com",20210314,"7d4585abcd72a06",3
"CH//amazon.com",20210317,"7d4585abcd72a06",1
"CH//AntwerpOutlet",20210319,"7d4585abcd72a06",1
"CH//",20210330,"7d4585abcd72a06",1
"CH//LeuvenStyles",20230104,"7d484a4ea117809",1
"CH//",20230113,"7d484a4ea117809",1
"CH//",20230114,"7d484a4ea117809",1
"CH//Franchise_NL",20230127,"7d484a4ea117809",1
"CH//CharleroiDepot",20220506,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220507,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220507,"7d4948156d0be5b",0
"CH//CharleroiDepot",20220509,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220510,"7d4948156d0be5b",1
"CH//Online",20220511,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220511,"7d4948156d0be5b",1
"CH//Online",20220511,"7d4948156d0be5b",1
"CH//GenkGallery",20220511,"7d4948156d0be5b",NA
"CH//Online",20220511,"7d4948156d0be5b",1
"CH//BrusselsMart",20220512,"7d4948156d0be5b",1
"CH//AntwerpOutlet",20220512,"7d4948156d0be5b",1
"CH//LeuvenStyles",20220513,"7d4948156d0be5b",1
"CH//Online",20220513,"7d4948156d0be5b",1
"CH//AalstEmporium",20220514,"7d4948156d0be5b",1
"CH//AntwerpOutlet",20220514,"7d4948156d0be5b",1
"CH//HasseltFashions",20220514,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220514,"7d4948156d0be5b",1
"CH//MechelenCenter",20220514,"7d4948156d0be5b",1
"CH//LeuvenStyles",20220515,"7d4948156d0be5b",1
"CH//Online",20220516,"7d4948156d0be5b",1
"CH//Online",20220516,"7d4948156d0be5b",1
"CH//Online",20220517,"7d4948156d0be5b",1
"CH//TournaiShop",20220518,"7d4948156d0be5b",1
"CH//Online",20220518,"7d4948156d0be5b",1
"CH//BrusselsMart",20220518,"7d4948156d0be5b",1
"CH//NamurPoint",20220518,"7d4948156d0be5b",1
"CH//KortrijkShowroom",NA,"7d4948156d0be5b",1
"CH//NamurPoint",20220518,"7d4948156d0be5b",1
"CH//MonsPlaza",20220519,"7d4948156d0be5b",1
"CH//BruggeSquare",20220519,"7d4948156d0be5b",1
"CH//Online",20220519,"7d4948156d0be5b",1
"CH//",20220519,"7d4948156d0be5b",1
"CH//amazon.com",20220519,"7d4948156d0be5b",1
"CH//MonsPlaza",20220519,"7d4948156d0be5b",1
"CH//MechelenCenter",20220520,"7d4948156d0be5b",1
"CH//Online",20220520,"7d4948156d0be5b",1
"CH//TournaiShop",20220520,"7d4948156d0be5b",1
"CH//MonsPlaza",20220520,"7d4948156d0be5b",1
"CH//Online",20220520,"7d4948156d0be5b",1
"CH//AntwerpOutlet",20220520,"7d4948156d0be5b",1
"CH//LeuvenStyles",20220521,"7d4948156d0be5b",1
"CH//GenkGallery",20220521,"7d4948156d0be5b",1
"CH//KortrijkShowroom",20220521,"7d4948156d0be5b",1
"CH//MonsPlaza",20220521,"7d4948156d0be5b",1
"CH//KortrijkShowroom",20220521,"7d4948156d0be5b",1
"CH//AntwerpOutlet",20220522,"7d4948156d0be5b",1
"CH//Online",20220522,"7d4948156d0be5b",1
"CH//Online",20220522,"7d4948156d0be5b",1
"CH//NamurPoint",20220522,"7d4948156d0be5b",1
"CH//LeuvenStyles",20220523,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220524,"7d4948156d0be5b",1
"CH//Online",20220524,"7d4948156d0be5b",1
"CH//LiegeHub",20220524,"7d4948156d0be5b",1
"CH//Online",20220526,"7d4948156d0be5b",1
"CH//CharleroiDepot",20220526,"7d4948156d0be5b",1
"CH//Online",20220526,"7d4948156d0be5b",1
"CH//MechelenCenter",20220526,"7d4948156d0be5b",1
"CH//AntwerpOutlet",20220527,"7d4948156d0be5b",1
"CH//HasseltFashions",20220527,"7d4948156d0be5b",2
"CH//AntwerpOutlet",20220527,"7d4948156d0be5b",1
"CH//GenkGallery",20220527,"7d4948156d0be5b",1
"CH//AalstEmporium",20220527,"7d4948156d0be5b",1
"CH//GenkGallery",20220528,"7d4948156d0be5b",1
"CH//Online",20220528,"7d4948156d0be5b",1
"CH//HasseltFashions",20220528,"7d4948156d0be5b",1
"CH//HasseltFashions",20220528,"7d4948156d0be5b",1
"CH//LiegeHub",NA,"7d4948156d0be5b",1
"CH//MechelenCenter",20220528,"7d4948156d0be5b",NA
"CH//KortrijkShowroom",20220529,"7d4948156d0be5b",1
"CH//AalstEmporium",20220529,"7d4948156d0be5b",1
"CH//amazon.com",20220529,"7d4948156d0be5b",1
"CH//Online",20220529,"7d4948156d0be5b",3
"CH//BrusselsMart",20220529,"7d4948156d0be5b",1
"CH//NamurPoint",20220529,"7d4948156d0be5b",1
"CH//KortrijkShowroom",20220530,"7d4948156d0be5b",1
"CH//AalstEmporium",20220531,"7d4948156d0be5b",1
"CH//Online",20220531,"7d4948156d0be5b",1
"CH//Online",20220601,"7d4948156d0be5b",1
"CH//Online",20220602,"7d4948156d0be5b",1
"CH//HasseltFashions",20220602,"7d4948156d0be5b",1
"CH//Online",20220602,"7d4948156d0be5b",-1
"CH//TournaiShop",20220603,"7d4948156d0be5b",1
"CH//Online",20220603,"7d4948156d0be5b",-1
"CH//BruggeSquare",20220603,"7d4948156d0be5b",1
"CH//NamurPoint",20220211,"7d4e58187a6059b",1
"CH//NamurPoint",20220219,"7d4e58187a6059b",1
"CH//NamurPoint",20220310,"7d4e58187a6059b",1
"CH//HasseltFashions",20220513,"7d53e7a4ea3c061",1
"CH//BrusselsMart",20220517,"7d53e7a4ea3c061",1
"CH//BrusselsMart",20220518,"7d53e7a4ea3c061",1
"CH//OstendStore",20220520,"7d53e7a4ea3c061",1
"CH//LiegeHub",20220526,"7d53e7a4ea3c061",1
"CH//NamurPoint",20220526,"7d53e7a4ea3c061",1
"CH//NamurPoint",20220526,"7d53e7a4ea3c061",1
"CH//BrusselsMart",20220528,"7d53e7a4ea3c061",1
"CH//GhentBoutique",20220529,"7d53e7a4ea3c061",1
"CH//LiegeHub",20220530,"7d53e7a4ea3c061",1
"CH//LiegeHub",20220530,"7d53e7a4ea3c061",1
"CH//BrusselsMart",20220530,"7d53e7a4ea3c061",1
"CH//Online",NA,"7d53e7a4ea3c061",1
"CH//BrusselsMart",20220531,"7d53e7a4ea3c061",1
"CH//AalstEmporium",20220604,"7d53e7a4ea3c061",1
"CH//LiegeHub",20220604,"7d53e7a4ea3c061",1
"CH//OstendStore",20220609,"7d53e7a4ea3c061",1
"CH//GhentBoutique",20220610,"7d53e7a4ea3c061",1
"CH//NamurPoint",20220610,"7d53e7a4ea3c061",1
"CH//Online",20220605,"7d576abb5c0f5ba",1
"CH//Online",20220624,"7d576abb5c0f5ba",-1
"CH//Online",20220701,"7d576abb5c0f5ba",1
"CH//",20211006,"7d5d82a97c1a0a8",1
"CH//AntwerpOutlet",20211008,"7d5d82a97c1a0a8",1
"CH//",20211015,"7d5d82a97c1a0a8",1
"CH//Online",20211024,"7d5d82a97c1a0a8",1
"CH//Online",20211026,"7d5d82a97c1a0a8",1
"CH//Online",20211028,"7d5d82a97c1a0a8",1
"CH//Online",20211103,"7d5d82a97c1a0a8",1
"CH//AntwerpOutlet",20221112,"7d607f2bbf8d6e5",1
"CH//Franchise_NL",20230515,"7d72f97df405937",1
"CH//Franchise_NL",20230526,"7d72f97df405937",-1
"CH//Online",20220404,"7d77d9b327b0db4",1
"CH//GhentBoutique",20220412,"7d77d9b327b0db4",1
"CH//Online",20220412,"7d77d9b327b0db4",-1
"CH//Online",20220420,"7d77d9b327b0db4",1
"CH//Online",20220425,"7d77d9b327b0db4",-1
"CH//LeuvenStyles",20220123,"7d7c1a2829cf7ff",1
"CH//AntwerpOutlet",20220130,"7d7c1a2829cf7ff",1
"CH//LeuvenStyles",20220205,"7d7c1a2829cf7ff",2
"CH//Online",20210929,"7d7c346807d8332",1
"CH//Online",20211002,"7d7c346807d8332",1
"CH//Online",20211008,"7d7c346807d8332",-1
"CH//Online",20211012,"7d7c346807d8332",1
"CH//Online",20211013,"7d7c346807d8332",-1
"CH//Online",20211019,"7d7c346807d8332",1
"CH//",20200901,"7d7d9ad2ad35735",1
"CH//",20200901,"7d7d9ad2ad35735",1
"CH//",20200901,"7d7d9ad2ad35735",1
"CH//",20200901,"7d7d9ad2ad35735",1
"CH//AntwerpOutlet",20211113,"7d886b691b27583",1
"CH//AntwerpOutlet",20211204,"7d886b691b27583",1
"CH//AntwerpOutlet",20220326,"7d9ed049095972f",1
"CH//AntwerpOutlet",20220421,"7d9ed049095972f",1
"CH//BruggeSquare",20221001,"7daaeb010b786a7",1
"CH//LeuvenStyles",20221006,"7daaeb010b786a7",1
"CH//BruggeSquare",20221008,"7daaeb010b786a7",1
"CH//TournaiShop",20221014,"7daaeb010b786a7",1
"CH//NamurPoint",20221016,"7daaeb010b786a7",1
"CH//AalstEmporium",NA,"7daaeb010b786a7",1
"CH//AalstEmporium",20221022,"7daaeb010b786a7",1
"CH//MechelenCenter",20221022,"7daaeb010b786a7",1
"CH//LeuvenStyles",NA,"7daaeb010b786a7",1
"CH//LiegeHub",20221025,"7daaeb010b786a7",1
"CH//CharleroiDepot",20221025,"7daaeb010b786a7",1
"CH//BrusselsMart",20221028,"7daaeb010b786a7",1
"CH//NamurPoint",20221029,"7daaeb010b786a7",1
"CH//",20210901,"7db4327d2a9457f",1
"CH//",20210901,"7db4327d2a9457f",1
"CH//",20210901,"7db4327d2a9457f",1
"CH//",20210901,"7db4327d2a9457f",1
"CH//",20210901,"7db4327d2a9457f",1
"CH//",20210921,"7db4327d2a9457f",1
"CH//",20210921,"7db4327d2a9457f",1
"CH//",20210921,"7db4327d2a9457f",1
"CH//",20210921,"7db4327d2a9457f",1
"CH//",20210921,"7db4327d2a9457f",1
"CH//AntwerpOutlet",20220517,"7dbb785a7266ace",1
"CH//amazon.com",20220520,"7dbb785a7266ace",1
"CH//NamurPoint",20220527,"7dbb785a7266ace",1
"CH//Franchise_NL",NA,"7dbba213efc3070",1
"CH//NamurPoint",20230107,"7dbba213efc3070",1
"CH//Franchise_NL",20230107,"7dbba213efc3070",1
"CH//Franchise_NL",20230114,"7dbba213efc3070",1
"CH//GhentBoutique",20230114,"7dbba213efc3070",1
"CH//Online",20220121,"7dc000c1cbc66c6",1
"CH//GhentBoutique",20220123,"7dc000c1cbc66c6",1
"CH//LiegeHub",20220124,"7dc000c1cbc66c6",1
"CH//LiegeHub",20220206,"7dc000c1cbc66c6",1
"CH//BruggeSquare",20220208,"7dc000c1cbc66c6",1
"CH//GhentBoutique",20220212,"7dc000c1cbc66c6",1
"CH//Online",20220217,"7dc000c1cbc66c6",1
"CH//NamurPoint",20220219,"7dc850059e65d4c",1
"CH//AntwerpOutlet",20220311,"7dcbe82ce231516",1
"CH//AalstEmporium",20220326,"7dccd2eade05269",1
"CH//KortrijkShowroom",20220401,"7dccd2eade05269",1
"CH//NamurPoint",20220402,"7dccd2eade05269",1
"CH//OstendStore",20220409,"7dccd2eade05269",1
"CH//BruggeSquare",20220422,"7dccd2eade05269",1
"CH//GenkGallery",20220422,"7dccd2eade05269",1
"CH//AntwerpOutlet",20211019,"7ddefaf6f0c833b",1
"CH//BrusselsMart",20220316,"7de77199bfb56ef",1
"CH//GhentBoutique",20220319,"7de77199bfb56ef",1
"CH//BrusselsMart",20220329,"7de77199bfb56ef",1
"CH//MechelenCenter",20220409,"7de77199bfb56ef",1
"CH//OstendStore",20220122,"7df5d9757aa21f2",1
"CH//OstendStore",20220127,"7df5d9757aa21f2",1
"CH//OstendStore",20220129,"7df5d9757aa21f2",1
"CH//GhentBoutique",20220129,"7df5d9757aa21f2",1
"CH//AntwerpOutlet",20220129,"7df5d9757aa21f2",1
"CH//BrusselsMart",20220130,"7df5d9757aa21f2",1
"CH//AalstEmporium",20220205,"7df5d9757aa21f2",1
"CH//OstendStore",20220205,"7df5d9757aa21f2",1
"CH//BrusselsMart",20220216,"7df5d9757aa21f2",1
"CH//AntwerpOutlet",20220219,"7df5d9757aa21f2",1
"CH//NamurPoint",20221014,"7e067826edd6734",1
"CH//OstendStore",20221022,"7e0ede6309b7dd1",1
"CH//LiegeHub",20210923,"7e159b5daab7ead",1
"CH//CharleroiDepot",20210924,"7e159b5daab7ead",1
"CH//MechelenCenter",20210925,"7e159b5daab7ead",1
"CH//BrusselsMart",20210928,"7e159b5daab7ead",1
"CH//MechelenCenter",20211001,"7e159b5daab7ead",1
"CH//AntwerpOutlet",20211004,"7e159b5daab7ead",1
"CH//Online",20211005,"7e159b5daab7ead",1
"CH//amazon.com",20211006,"7e159b5daab7ead",1
"CH//OstendStore",20211009,"7e159b5daab7ead",1
"CH//HasseltFashions",20211010,"7e159b5daab7ead",-1
"CH//CharleroiDepot",20211011,"7e159b5daab7ead",1
"CH//KortrijkShowroom",20211012,"7e159b5daab7ead",1
"CH//AntwerpOutlet",20211013,"7e159b5daab7ead",1
"CH//HasseltFashions",20211014,"7e159b5daab7ead",1
"CH//BrusselsMart",20211015,"7e159b5daab7ead",1
"CH//AntwerpOutlet",20211016,"7e159b5daab7ead",NA
"CH//TournaiShop",20211016,"7e159b5daab7ead",1
NA,20211016,"7e159b5daab7ead",1
"CH//NamurPoint",20211017,"7e159b5daab7ead",1
"CH//TournaiShop",20211018,"7e159b5daab7ead",1
"CH//AntwerpOutlet",20211020,"7e159b5daab7ead",1
"CH//NamurPoint",20220820,"7e1cd4961ab7af3",1
"CH//NamurPoint",20220902,"7e1cd4961ab7af3",1
"CH//LeuvenStyles",20221229,"7e27cfb83e0ae65",1
"CH//LeuvenStyles",20221230,"7e27cfb83e0ae65",1
"CH//LeuvenStyles",20230110,"7e27cfb83e0ae65",1
"CH//LeuvenStyles",20230112,"7e27cfb83e0ae65",1
"CH//LeuvenStyles",20230121,"7e27cfb83e0ae65",1
"CH//LeuvenStyles",20230124,"7e27cfb83e0ae65",1
"CH//AntwerpOutlet",20221001,"7e2c906991eb59e",1
"CH//AntwerpOutlet",20221015,"7e2c906991eb59e",1
"CH//AntwerpOutlet",20221022,"7e2c906991eb59e",1
"CH//NamurPoint",20220507,"7e3a4be7ae5595b",1
"CH//NamurPoint",20220520,"7e3a4be7ae5595b",1
"CH//",20211010,"7e3ab9f8e05e6fa",1
"CH//AntwerpOutlet",20211017,"7e3ab9f8e05e6fa",1
"CH//Franchise_NL",20221215,"7e5b2b1b65def5d",1
"CH//BrusselsMart",20221218,"7e5b2b1b65def5d",1
"CH//BrusselsMart",20230108,"7e5b2b1b65def5d",1
"CH//NamurPoint",20220925,"7e8c2d8fa197b21",1
"CH//NamurPoint",20220930,"7e8c2d8fa197b21",1
"CH//NamurPoint",20221001,"7e8c2d8fa197b21",1
"CH//Online",20220510,"7e997a493e42402",1
"CH//amazon.com",20220511,"7e997a493e42402",1
"CH//Online",20220512,"7e997a493e42402",1
"CH//Online",20220514,"7e997a493e42402",1
"CH//AntwerpOutlet",20220521,"7e997a493e42402",1
"CH//BruggeSquare",20221006,"7ea518b93342de9",1
"CH//Franchise_NL",20221010,"7ea518b93342de9",1
"CH//MonsPlaza",20221015,"7ea518b93342de9",1
"CH//LeuvenStyles",20221015,"7ea518b93342de9",1
"CH//AntwerpOutlet",20221016,"7ea518b93342de9",1
"CH//BrusselsMart",20221018,"7ea518b93342de9",1
"CH//AntwerpOutlet",20221020,"7ea518b93342de9",1
"CH//NamurPoint",20221021,"7ea518b93342de9",1
"CH//MechelenCenter",20221021,"7ea518b93342de9",1
"CH//MechelenCenter",20221021,"7ea518b93342de9",1
"CH//AntwerpOutlet",20221021,"7ea518b93342de9",1
"CH//BruggeSquare",20221022,"7ea518b93342de9",1
"CH//AalstEmporium",20221022,"7ea518b93342de9",1
"CH//CharleroiDepot",20221022,"7ea518b93342de9",1
"CH//KortrijkShowroom",20221025,"7ea518b93342de9",1
NA,20221025,"7ea518b93342de9",1
"CH//MechelenCenter",20221026,"7ea518b93342de9",1
"CH//AalstEmporium",20221026,"7ea518b93342de9",1
"CH//NamurPoint",20221026,"7ea518b93342de9",1
"CH//AalstEmporium",20221027,"7ea518b93342de9",1
"CH//Franchise_NL",20221028,"7ea518b93342de9",-1
"CH//MechelenCenter",20221029,"7ea518b93342de9",1
"CH//MonsPlaza",20221030,"7ea518b93342de9",1
"CH//MonsPlaza",20221030,"7ea518b93342de9",1
"CH//MechelenCenter",20221101,"7ea518b93342de9",1
"CH//LeuvenStyles",20221102,"7ea518b93342de9",1
"CH//BruggeSquare",20211127,"7ea708f047a3253",1
"CH//AalstEmporium",20211127,"7ea708f047a3253",1
"CH//BrusselsMart",20211130,"7ea708f047a3253",1
"CH//AalstEmporium",20211204,"7ea708f047a3253",1
"CH//LiegeHub",20211207,"7ea708f047a3253",1
"CH//AntwerpOutlet",20211217,"7ea708f047a3253",1
"CH//MonsPlaza",20211218,"7ea708f047a3253",1
"CH//GhentBoutique",20211224,"7ea708f047a3253",1
"CH//AntwerpOutlet",20220410,"7eb5fa758ca427c",1
"CH//AntwerpOutlet",20220426,"7eb5fa758ca427c",1
NA,20220429,"7eb5fa758ca427c",1
"CH//CharleroiDepot",20220927,"7eb67d388dc758e",1
"CH//OstendStore",20221014,"7eb67d388dc758e",1
"CH//BruggeSquare",NA,"7eb67d388dc758e",1
"CH//CharleroiDepot",20220204,"7eb6ededf9af51c",1
"CH//MonsPlaza",20220205,"7eb6ededf9af51c",1
"CH//HasseltFashions",20220208,"7eb6ededf9af51c",1
"CH//GhentBoutique",20220208,"7eb6ededf9af51c",1
"CH//MonsPlaza",20220211,"7eb6ededf9af51c",1
"CH//LiegeHub",20220212,"7eb6ededf9af51c",1
"CH//MonsPlaza",20220212,"7eb6ededf9af51c",1
"CH//TournaiShop",20220212,"7eb6ededf9af51c",1
"CH//Online",20220212,"7eb6ededf9af51c",1
"CH//BruggeSquare",20220215,"7eb6ededf9af51c",1
"CH//GenkGallery",20220215,"7eb6ededf9af51c",1
"CH//GhentBoutique",20220216,"7eb6ededf9af51c",1
